424121,4.6
424122,1.0
424123,0.4
424124,4.8
424125,0.8
424126,0.8
424127,2.0
424128,2.9
424129,1.8
424130,1.5
424131,0.5
424132,0.6
424133,0.4
424134,1.5
424135,0.8
424136,0.4
424137,1.0
424138,2.3
424139,2.4
73847,4.4
424140,4.1
180048,3.8
424141,0.3
67529,0.8
424142,0.3
191999,1.3
424143,2.1
424144,0.7
424145,1.8
424146,0.0
424147,2.2
424148,2.2
424149,0.6
424150,0.3
21534,4.6
7518,4.4
424151,4.4
424152,2.4
48657,1.2
57321,4.8
424153,1.4
424154,0.2
424155,4.6
424156,0.3
424157,0.2
424158,0.5
424159,1.4
424160,0.2
424161,4.2
170384,1.5
424162,0.6
130472,4.6
424163,4.4
424164,1.0
424165,1.8
424166,3.8
424167,0.4
424168,3.1
424169,2.0
424170,4.4
405280,3.7
127798,4.9
174894,1.6
157574,0.6
424171,0.5
424172,4.4
424173,1.2
424174,0.6
424175,0.7
424176,4.6
424177,2.0
424178,1.8
26689,0.8
30701,4.5
66274,3.8
424179,2.7
424180,0.2
424181,1.6
424182,1.4
140819,1.1
424183,4.0
228958,1.0
54275,0.4
424184,5.0
424185,3.9
424186,1.4
424187,0.8
424188,1.6
424189,0.6
424190,1.4
424191,0.2
424192,0.9
424193,4.3
424194,0.6
424195,0.8
424196,0.2
424197,1.3
424198,0.7
424199,1.7
424200,0.8
424201,2.2
424202,4.0
424203,4.0
424204,0.2
424205,0.2
424206,1.8
424207,4.1
424208,0.8
417488,0.7
424209,1.1
424210,1.6
424211,0.6
424212,1.6
424213,0.7
424214,0.6
424215,2.4
424216,1.7
394710,3.6
424217,0.6
424218,1.0
424219,4.5
424220,1.6
424221,2.0
395194,3.0
424222,3.5
424223,1.4
424224,1.6
383631,0.3
424225,0.0
230644,1.2
424226,1.0
424227,1.4
72322,0.6
424228,0.2
424229,1.7
424230,1.2
424231,0.2
424232,2.6
424233,3.8
424234,1.6
424235,1.8
424236,4.0
424237,4.6
424238,3.8
424239,1.4
424240,2.0
424241,4.7
424242,1.8
424243,1.2
424244,2.3
424245,0.8
424246,0.8
424247,3.8
424248,2.9
424249,0.8
424250,4.0
424251,3.8
58855,4.8
158148,1.4
120032,4.1
424252,1.2
424253,3.8
424254,1.8
424255,0.2
424256,1.7
424257,3.8
424258,1.3
424259,1.1
424260,1.2
424261,2.8
424262,1.4
424263,0.4
424264,4.2
424265,2.1
424266,2.8
424267,0.7
424268,4.8
424269,1.2
424270,0.4
424271,3.8
424272,2.6
424273,2.3
424274,1.6
424275,0.4
424276,3.8
424277,1.5
424278,1.8
424279,0.5
238132,1.4
424280,1.8
424281,2.3
424282,1.8
424283,4.2
424284,0.4
424285,1.8
424286,1.9
424287,0.1
424288,2.0
424289,2.8
424290,3.4
12270,4.1
424291,1.6
424292,2.1
424293,2.4
424294,0.5
424295,2.4
424296,0.5
424297,2.0
424298,1.9
424299,2.0
424300,2.1
424301,0.4
424302,1.4
54419,3.8
424303,1.8
1071,1.1
424304,0.8
424305,4.8
196328,1.2
424306,1.6
424307,4.0
424308,3.2
424309,4.6
424310,0.4
424311,2.6
424312,1.7
424313,0.4
424314,0.5
424315,1.8
424316,0.2
424317,0.8
424318,2.8
424319,0.7
424320,3.6
424321,0.6
424322,0.4
81345,0.8
424323,1.2
424324,0.1
424325,0.5
424326,3.9
424327,1.4
424328,1.2
424329,0.6
424330,4.1
424331,0.8
424332,0.6
424333,1.0
150091,4.8
424334,0.6
424335,1.4
424336,0.7
424337,1.0
424338,0.4
424339,1.0
424340,2.1
424341,4.2
424342,1.2
424343,3.8
424344,5.0
424345,1.2
424346,4.4
424347,0.3
424348,1.8
424349,0.4
424350,0.8
424351,2.8
131477,2.0
424352,4.0
424353,0.7
424354,3.3
424355,0.3
424356,1.2
424357,0.1
424358,1.6
424359,0.7
424360,2.0
424361,1.4
424362,0.8
424363,1.4
424364,0.4
424365,1.4
179790,4.4
424366,1.6
424367,0.2
424368,3.2
60648,0.6
424369,4.6
424370,2.2
424371,4.6
424372,0.2
424373,1.8
424374,4.6
424375,0.8
77798,1.6
424376,4.6
424377,1.2
424378,0.6
424379,1.4
424380,0.8
424381,1.5
43516,4.0
424382,4.6
4102,4.8
424383,3.6
424384,1.5
424385,0.4
424386,2.0
424387,3.8
424388,1.5
424389,2.7
165156,1.6
424390,0.2
424391,0.2
424392,1.9
424393,1.2
424394,1.6
424395,0.5
424396,1.7
424397,0.6
424398,4.5
424399,2.0
424400,3.9
424401,0.4
145486,0.1
424402,1.4
424403,1.7
424404,4.1
54425,1.1
424405,4.8
424406,0.6
424407,0.8
424408,4.6
424409,1.6
424410,4.1
424411,2.0
424412,3.2
424413,2.2
424414,0.6
424415,2.0
424416,0.4
424417,0.2
424418,4.2
424419,0.9
424420,4.6
424421,3.8
424422,1.4
153657,1.2
424423,2.2
424424,1.4
424425,4.0
424426,0.9
424427,4.6
424428,4.6
424429,4.6
424430,3.6
424431,1.7
424432,2.1
424433,0.2
48909,4.4
424434,0.4
424435,0.4
424436,1.2
424437,0.4
424438,5.0
424439,4.8
424440,3.7
424441,0.9
424442,0.4
424443,1.4
424444,2.0
238015,2.2
424445,2.2
424446,1.4
424447,2.6
424448,0.9
424449,2.0
424450,2.9
208095,1.2
424451,4.5
424452,1.7
424453,1.1
424454,1.8
424455,1.0
424456,1.1
424457,1.0
424458,0.8
424459,3.2
424460,1.6
214666,4.1
424461,4.1
424462,1.6
424463,1.7
424464,1.0
424465,4.6
424466,4.8
424467,1.4
424468,0.4
424469,1.0
424470,4.2
424471,1.6
424472,1.4
424473,1.0
424474,2.2
396146,0.1
424475,1.2
424476,2.1
174458,0.5
1249,3.5
424477,2.0
424478,2.1
424479,1.0
424480,0.8
424481,0.8
424482,0.7
424483,4.1
424484,1.2
424485,0.4
178000,4.7
93069,3.8
424486,4.8
38015,4.6
424487,4.7
424488,4.2
157338,4.4
424489,1.4
424490,2.6
424491,1.8
424492,2.0
424493,0.4
424494,0.5
424495,1.0
1949,3.8
424496,4.4
22782,4.8
424497,0.8
424498,3.3
178919,0.8
424499,4.1
424500,2.0
424501,0.7
424502,1.4
398820,1.0
424503,4.8
424504,0.8
424505,4.1
424506,0.9
424507,1.5
133855,0.6
424508,2.2
424509,2.3
180708,1.0
424510,1.8
424511,0.8
237192,4.4
424512,1.0
424513,3.2
424514,1.8
22957,2.0
424515,1.2
21998,4.9
424516,1.2
424517,0.8
424518,2.1
90438,4.6
424519,4.8
234878,3.5
424520,1.4
424521,4.8
424522,2.0
424523,0.2
424524,0.8
393038,4.2
434,0.8
424525,1.6
424526,2.2
424527,0.6
424528,1.2
424529,4.4
424530,0.2
424531,4.6
424532,1.2
183194,4.2
19614,5.0
424533,0.9
424534,3.1
424535,1.9
424536,0.8
424537,3.2
424538,2.6
424539,0.3
238115,1.4
424540,2.0
403844,0.4
87855,0.2
424541,1.2
424542,0.3
424543,3.2
424544,0.6
424545,1.7
424546,2.0
424547,1.1
424548,0.6
424549,1.8
424550,4.2
424551,2.1
424552,1.8
424553,0.6
424554,1.4
424555,3.8
424556,1.0
424557,1.6
424558,2.2
424559,2.6
9218,0.8
424560,1.2
424561,4.1
424562,1.3
424563,0.6
424564,2.2
424565,2.1
424566,4.8
424567,1.6
424568,1.3
424569,1.6
424570,4.5
424571,0.8
424572,0.5
424573,4.3
12089,4.6
424574,1.8
424575,3.2
164774,1.0
424576,0.9
424577,0.4
142434,4.1
424578,3.0
424579,1.8
424580,1.2
424581,0.2
424582,0.6
424583,0.4
424584,1.6
424585,2.8
424586,1.0
424587,2.6
424588,3.8
141202,1.2
424589,0.7
424590,0.6
379452,2.4
424591,1.4
424592,0.8
424593,1.4
424594,0.4
424595,0.3
424596,0.9
424597,3.6
424598,0.6
424599,0.9
424600,2.2
424601,3.8
424602,4.9
424603,2.5
424604,4.8
424605,3.4
424606,0.6
79296,3.9
424607,3.2
424608,1.4
424609,0.5
424610,0.8
138539,0.7
424611,4.4
424612,4.3
424613,0.8
424614,0.9
424615,4.8
424616,1.0
424617,4.4
424618,0.7
424619,0.6
424620,0.4
424621,0.8
424622,2.9
424623,1.8
424624,5.0
424625,0.7
424626,1.7
424627,0.6
424628,0.7
4691,4.2
424629,1.6
47304,0.7
424630,2.3
424631,0.2
424632,1.4
424633,1.4
424634,1.8
424635,3.3
424636,0.9
424637,1.6
424638,0.8
20812,1.4
424639,1.5
424640,1.2
29855,1.0
98561,4.1
424641,2.0
424642,4.8
424643,2.4
424644,0.5
424645,0.2
424646,0.4
424647,1.2
424648,1.0
424649,4.0
424650,1.0
63154,0.8
424651,1.2
424652,3.8
424653,1.2
424654,1.4
424655,1.6
424656,0.4
424657,3.7
424658,3.8
424659,1.4
424660,1.2
424661,1.2
424662,0.4
424663,0.6
424664,2.0
11719,4.4
424665,4.1
424666,3.6
424667,0.4
424668,0.9
424669,1.6
424670,4.1
424671,4.5
424672,0.4
424673,1.6
141038,0.6
424674,1.0
424675,4.2
424676,1.4
424677,2.6
424678,1.4
424679,1.0
424680,0.4
25601,4.1
424681,0.6
424682,1.9
424683,0.4
51808,4.6
11681,0.3
424684,5.0
5595,4.2
424685,1.0
424686,0.6
424687,0.4
42411,4.6
424688,1.4
424689,2.0
424690,0.7
424691,1.8
94262,0.9
424692,1.7
424693,4.4
231907,0.4
424694,1.8
424695,0.2
424696,0.2
424697,3.9
424698,0.4
424699,0.2
424700,0.4
423094,4.6
424701,0.7
424702,1.0
424703,0.6
125568,4.8
424704,0.5
424705,1.1
424706,0.4
153811,0.5
424707,0.8
424708,1.4
424709,0.8
424710,4.9
162462,0.8
62149,4.4
140552,1.9
424711,0.6
424712,0.9
424713,1.5
424714,0.4
424715,1.0
424716,1.5
424717,1.4
164187,0.8
424718,0.7
7932,4.8
424719,4.6
424720,2.3
424721,1.2
424722,1.4
424723,1.0
424724,0.2
231923,1.5
424725,4.2
424726,4.6
424727,1.9
424728,1.4
424729,0.6
424730,1.4
424731,1.7
424732,1.2
424733,1.2
424734,0.8
424735,3.0
424736,1.2
424737,4.8
12856,5.0
424738,0.6
424739,0.2
424740,1.6
424741,1.6
424742,0.4
424743,0.6
424744,4.6
424745,4.8
424746,0.5
424747,2.3
424748,1.1
424749,2.6
424750,1.0
424751,3.6
424752,3.8
405251,4.6
424753,1.4
424754,4.1
424755,1.0
424756,0.4
424757,3.7
17876,1.4
148218,0.6
424758,1.1
424759,1.4
424760,0.6
152865,4.8
424761,0.6
424762,1.0
424763,4.5
7425,4.3
424764,1.6
424765,0.4
424766,3.6
424767,3.1
424768,3.8
424769,1.1
424770,0.0
420727,0.6
424771,2.0
424772,5.0
424773,1.2
424774,0.4
424775,1.1
424776,0.4
424777,0.2
424778,0.7
424779,2.0
424780,0.8
424781,0.7
45826,0.1
424782,4.4
220582,1.5
424783,1.0
424784,3.0
424785,4.8
424786,1.1
424787,4.8
424788,5.0
424789,1.2
424790,1.5
424791,0.1
424792,0.4
424793,0.8
189032,0.7
424794,1.1
424795,2.9
424796,4.4
424797,2.3
424798,2.8
424799,2.2
424800,3.3
424801,0.6
424802,1.6
424803,0.6
424804,1.6
424805,1.7
424806,1.4
19813,1.0
424807,4.0
424808,1.4
424809,0.6
424810,4.4
424811,0.2
424812,0.4
424813,0.4
424814,1.0
424815,4.1
424816,4.2
88883,3.8
424817,1.5
424818,1.6
178325,1.2
424819,1.2
424820,5.0
424821,2.3
424822,0.6
79651,1.8
424823,4.3
3916,0.8
424824,1.6
424825,4.1
424826,1.6
424827,3.6
424828,0.8
424829,0.2
424830,0.7
424831,1.6
424832,2.4
424833,1.2
424834,1.4
121811,4.4
424835,1.4
424836,2.0
424837,1.8
424838,4.5
397270,1.0
207843,3.2
16364,3.8
424839,4.1
424840,0.6
424841,1.6
424842,1.1
424843,0.2
424844,4.2
424845,1.2
424846,1.4
424847,1.0
424848,1.6
424849,4.4
424850,3.8
424851,1.5
424852,1.7
424853,4.7
424854,0.8
424855,0.5
424856,1.2
424857,1.4
424858,0.2
424859,1.2
424860,1.8
424861,0.3
424862,2.2
424863,0.6
424864,1.7
424865,0.5
424866,1.1
424867,0.6
424868,0.7
424869,3.4
241790,2.2
424870,0.6
232468,4.8
424871,1.4
424872,1.3
237435,1.4
489,4.4
424873,0.7
424874,0.4
424875,1.0
424876,4.5
424877,1.8
424878,4.6
424879,4.1
424880,4.4
424881,1.2
424882,0.8
424883,2.4
424884,1.0
424885,4.7
424886,0.6
424887,1.4
424888,1.5
424889,0.3
42668,1.0
424890,0.4
424891,2.8
424892,0.8
424893,1.6
424894,1.8
74404,0.4
424895,2.0
424896,0.4
424897,0.4
231572,3.8
424898,3.8
424899,1.3
424900,1.4
424901,1.2
424902,1.0
424903,4.1
424904,0.8
424905,0.7
424906,4.8
424907,0.4
122028,1.1
424908,1.0
41042,2.2
424909,0.8
424910,0.8
424911,0.7
424912,0.6
424913,0.5
424914,1.2
20630,4.6
424915,4.1
424916,1.3
424917,0.7
424918,5.0
424919,3.4
424920,4.1
424921,1.4
424922,1.4
424923,3.2
424924,4.0
96792,4.6
424925,2.4
424926,0.4
424927,1.0
424928,0.4
424929,1.7
424930,4.2
42066,2.2
424931,1.3
77056,4.8
424932,0.4
64859,4.0
424933,4.8
424934,1.8
424935,4.2
424936,1.2
424937,0.6
424938,3.9
424939,4.8
383388,0.6
424940,0.6
181223,0.8
424941,4.3
424942,1.2
424943,0.4
424944,0.2
234442,3.8
424945,1.0
416297,1.9
167341,3.5
424946,0.7
424947,0.2
424948,3.5
424949,1.8
424950,3.5
424951,1.8
424952,4.6
424953,2.0
424954,1.2
424955,4.4
28181,0.4
424956,1.2
424957,2.5
424958,3.1
424959,0.6
424960,2.0
206117,1.1
424961,4.2
424962,2.2
424963,1.2
424964,4.1
424965,1.4
424966,4.4
424967,2.0
424968,4.6
169453,4.4
424969,0.6
424970,0.6
424971,3.8
424972,1.8
424973,1.0
424974,1.6
424975,4.7
424976,0.4
424977,2.0
424978,1.2
411121,0.4
424979,0.7
392755,1.0
185044,4.9
424980,1.2
424981,1.6
424982,1.0
424983,3.6
424984,3.8
10262,2.7
424985,4.6
424986,1.6
424987,0.3
207584,1.2
110699,4.4
424988,4.2
424989,0.8
424990,0.9
424991,1.2
424992,1.2
128930,0.4
424993,1.8
424994,4.1
424995,1.6
424996,2.0
424997,4.2
424998,1.0
424999,0.6
425000,4.4
83927,0.2
425001,0.7
425002,1.4
84386,3.3
425003,2.7
425004,0.6
425005,1.4
425006,0.8
425007,4.6
123942,4.2
425008,1.2
425009,0.9
425010,3.3
425011,1.0
425012,4.6
425013,2.0
50193,0.4
425014,1.2
425015,4.1
425016,0.8
425017,1.8
425018,1.2
425019,1.8
425020,4.5
425021,1.0
425022,5.0
425023,1.2
425024,0.9
425025,0.9
425026,0.9
425027,4.1
425028,4.4
425029,3.2
425030,1.1
425031,0.6
425032,0.4
425033,2.3
425034,1.2
425035,4.0
425036,1.5
425037,0.4
425038,4.2
425039,0.2
425040,4.6
425041,1.0
425042,1.8
425043,4.8
425044,1.8
425045,1.1
417582,1.0
425046,4.2
383294,4.4
425047,4.0
425048,0.4
425049,2.2
425050,0.4
425051,1.0
425052,0.6
425053,0.2
425054,0.6
425055,0.4
425056,2.7
425057,1.6
425058,2.0
43660,4.1
425059,0.6
425060,3.8
425061,1.8
425062,1.6
425063,0.6
425064,1.6
425065,0.6
425066,1.3
425067,0.4
51829,3.6
425068,1.0
425069,4.0
85248,0.5
425070,1.2
425071,1.9
425072,3.8
425073,0.4
425074,1.2
425075,0.6
425076,0.6
425077,2.4
12214,4.0
425078,0.8
425079,1.8
425080,4.1
425081,3.1
425082,0.6
425083,4.6
425084,0.7
425085,1.3
425086,3.1
425087,3.4
425088,2.0
98341,0.6
425089,0.6
425090,4.6
425091,1.7
425092,0.2
425093,0.2
425094,0.6
425095,4.8
425096,0.2
425097,0.6
425098,1.0
425099,3.8
392676,0.9
425100,3.3
232610,4.4
209036,0.6
425101,0.2
425102,2.1
425103,0.8
183225,3.6
425104,4.9
425105,1.7
425106,0.6
425107,0.4
425108,0.4
425109,0.9
425110,4.3
425111,1.9
425112,5.0
425113,1.4
425114,1.0
425115,0.8
425116,1.5
425117,2.0
425118,2.5
425119,1.8
425120,4.4
425121,4.4
425122,0.8
425123,2.0
425124,2.4
425125,0.5
425126,1.0
425127,1.6
425128,2.2
425129,4.4
425130,0.2
425131,2.1
425132,0.4
425133,1.8
425134,1.6
425135,2.3
425136,0.8
425137,0.8
425138,0.8
425139,2.8
425140,0.8
425141,1.4
425142,0.3
425143,0.2
425144,2.9
425145,1.2
425146,1.0
425147,1.7
425148,1.2
37118,4.8
425149,3.4
425150,1.8
425151,0.8
425152,0.2
425153,1.5
425154,4.6
425155,3.9
425156,2.1
44745,4.2
425157,1.4
425158,2.0
6695,1.0
425159,0.6
425160,1.9
49515,4.6
425161,0.8
425162,2.0
425163,2.0
425164,0.5
425165,0.9
425166,1.6
425167,1.0
425168,1.0
425169,3.8
425170,1.0
59574,1.6
425171,4.1
425172,0.8
425173,0.8
425174,1.0
425175,0.3
425176,1.4
425177,0.5
425178,0.8
174964,0.3
425179,4.1
425180,1.8
425181,3.6
396978,1.1
425182,0.4
425183,0.2
425184,2.0
425185,0.9
425186,1.4
425187,4.9
425188,2.2
425189,1.6
425190,3.8
425191,4.6
425192,1.4
425193,0.6
425194,0.4
74222,4.1
425195,4.8
425196,0.8
425197,1.4
425198,0.4
163189,0.7
425199,1.0
425200,1.4
425201,1.0
420720,0.4
425202,4.2
425203,1.6
425204,2.0
425205,2.2
425206,4.7
425207,2.9
425208,1.1
425209,2.3
425210,0.4
425211,0.8
425212,0.6
425213,0.8
425214,1.8
425215,0.9
425216,4.2
425217,1.1
425218,4.6
425219,1.6
425220,1.8
425221,4.2
425222,1.6
425223,0.6
425224,0.6
425225,1.5
425226,4.9
425227,1.8
136284,4.1
425228,3.8
425229,4.8
425230,0.2
425231,1.6
425232,1.0
425233,1.2
235485,0.5
425234,0.1
425235,1.6
425236,1.5
425237,0.9
425238,0.6
125579,1.6
425239,0.4
425240,0.9
425241,1.0
425242,1.2
425243,1.2
425244,0.4
6384,3.8
425245,4.7
425246,0.6
5029,4.3
425247,1.1
425248,1.1
425249,1.9
425250,4.2
425251,0.4
425252,0.5
142460,0.5
425253,0.1
425254,0.4
425255,1.2
425256,1.6
425257,1.2
93720,3.4
8419,4.9
425258,2.0
425259,1.8
425260,1.2
425261,0.2
425262,1.2
425263,1.9
425264,1.2
425265,2.2
425266,1.9
425267,0.6
425268,1.7
425269,0.8
425270,0.4
35425,1.0
425271,4.0
425272,2.3
425273,0.9
425274,2.0
425275,4.0
425276,0.3
425277,1.8
425278,0.5
425279,4.1
425280,2.0
425281,0.4
425282,1.6
101651,0.4
425283,1.1
5881,4.4
425284,0.4
425285,1.8
425286,3.8
425287,0.3
425288,0.2
425289,4.4
425290,1.7
425291,4.8
425292,1.8
51751,0.8
425293,4.1
425294,1.5
232916,1.4
425295,1.1
425296,1.6
425297,0.2
425298,1.8
425299,2.3
425300,1.4
425301,2.0
425302,1.9
425303,4.7
425304,0.8
425305,5.0
425306,1.4
425307,2.7
425308,0.0
425309,4.1
425310,1.2
425311,1.2
425312,1.8
425313,0.6
425314,1.4
37430,0.4
425315,4.8
425316,1.8
425317,3.5
425318,0.4
425319,1.3
425320,1.2
425321,1.0
425322,1.2
425323,0.7
425324,4.2
425325,4.4
425326,2.8
153344,0.4
425327,2.3
425328,2.4
425329,0.7
425330,1.2
425331,1.1
425332,0.2
425333,0.7
425334,0.8
425335,4.0
425336,1.8
425337,0.2
425338,0.8
425339,0.4
425340,1.3
61318,0.6
425341,4.6
425342,4.8
425343,5.0
425344,1.7
425345,2.3
59439,0.4
425346,0.4
425347,0.6
425348,4.8
425349,4.4
425350,0.3
396627,0.8
425351,2.2
425352,0.9
425353,2.2
425354,0.8
425355,3.4
425356,1.6
425357,1.8
425358,1.3
425359,1.8
425360,0.6
425361,4.6
425362,2.2
425363,0.4
425364,0.0
425365,0.2
425366,4.6
425367,0.7
425368,0.4
425369,3.7
425370,1.1
425371,1.2
425372,0.6
199332,0.6
425373,0.8
425374,2.3
425375,1.6
425376,4.7
425377,4.4
32758,5.0
425378,1.6
425379,0.8
425380,0.2
425381,3.8
423712,1.9
425382,0.4
425383,3.0
425384,0.3
425385,2.2
425386,2.0
425387,0.3
425388,0.2
425389,0.6
425390,0.1
425391,0.2
425392,2.0
425393,2.0
425394,0.8
425395,3.5
41189,4.8
425396,0.1
425397,1.4
425398,3.8
425399,0.4
425400,4.6
425401,2.3
21688,4.6
425402,1.6
425403,1.9
425404,3.0
425405,0.8
425406,2.0
425407,2.7
425408,0.5
425409,1.2
425410,1.2
425411,4.0
425412,2.3
425413,0.7
425414,0.6
425415,1.7
425416,4.1
425417,1.6
425418,1.3
425419,3.9
425420,4.7
425421,1.4
425422,3.9
425423,3.8
425424,1.4
425425,0.2
425426,2.6
425427,0.8
425428,2.6
425429,0.2
425430,4.4
425431,0.1
425432,2.0
425433,2.2
425434,2.1
425435,1.1
425436,0.4
425437,4.4
425438,0.5
425439,1.4
425440,4.2
425441,4.7
425442,1.4
425443,1.6
425444,3.6
425445,1.8
425446,1.8
425447,0.5
425448,0.4
425449,0.3
208425,1.1
425450,0.8
425451,1.1
425452,1.4
425453,2.2
11589,5.0
425454,1.8
425455,4.1
425456,0.4
425457,1.5
425458,1.8
425459,0.9
26077,2.4
425460,0.4
425461,1.3
425462,1.4
425463,1.8
425464,3.8
425465,0.8
425466,3.7
425467,0.2
425468,0.0
425469,2.1
425470,1.8
425471,0.2
42455,1.8
425472,1.8
425473,1.3
425474,0.6
425475,0.8
425476,1.2
425477,1.8
425478,0.4
425479,2.4
425480,0.8
425481,0.6
425482,4.5
425483,1.6
425484,0.1
425485,2.8
425486,2.0
425487,0.6
425488,0.2
234392,0.2
425489,0.6
425490,0.5
425491,1.0
425492,1.2
118029,4.0
207898,3.9
425493,0.6
425494,0.4
425495,2.1
425496,4.4
425497,4.8
425498,2.4
164245,0.8
425499,2.0
425500,4.0
425501,2.2
425502,0.3
425503,1.4
425504,1.1
425505,1.4
425506,1.7
425507,1.6
425508,1.6
128257,5.0
425509,2.2
425510,0.4
425511,1.1
