Bx01BnEnkGx,2019-05-24 00:38:24,437983,2209,0
Bxvv-nRHXO9,2019-05-22 01:18:06,228471,1365,0
BxuxbWSHA_y,2019-05-21 16:11:31,202673,1089,0
BxtC3mgHR1r,2019-05-21 00:06:03,175311,1410,0
BxqxMsDHunU,2019-05-20 02:52:34,1969643,22977,2
BxquAEkn9PG,2019-05-20 02:24:37,381804,2395,0
Bxqrx40nEfN,2019-05-20 02:05:13,343224,2075,0
BxqqFYUnkEH,2019-05-20 01:50:24,781034,5274,0
Bxqas5Hn3JX,2019-05-19 23:35:59,367914,1688,1
BxqXgA3nKOK,2019-05-19 23:08:00,84677,531,0
BxqJ3S3nGLG,2019-05-19 21:08:51,634526,3807,0
BxnnBXKHJEa,2019-05-18 21:25:55,189726,1810,0
Bxkleo2HNeA,2019-05-17 17:15:41,134360,1902,0
Bxi7mQGHpmm,2019-05-17 01:49:30,750219,3741,0
BxdJNI2ntvf,2019-05-14 19:52:58,648943,4475,0
Bxag1GlnE5y,2019-05-13 19:21:41,282312,1368,0
BxYpHLLnn4I,2019-05-13 01:55:34,1293751,11655,0
BxYWYSznZ8X,2019-05-12 23:14:48,266523,2189,0
BxQ0MKKnM6I,2019-05-10 01:07:46,421701,3048,0
BxQb1hTH53h,2019-05-09 21:32:51,715504,11843,0
BxLT1jSnYmF,2019-05-07 21:39:32,1241572,11515,2
BxLSYBmnMTp,2019-05-07 21:32:30,416726,3502,0
BxI2BAxHXQ3,2019-05-06 22:40:29,641871,3712,0
BxGmh_RnAFb,2019-05-06 01:46:41,1019428,10117,0
BxGP9k-nZhT,2019-05-05 22:29:29,238522,1757,0
BxAn0PDnuzy,2019-05-03 18:02:29,200572,1894,0
Bw-ivrQn05i,2019-05-02 22:39:41,381515,2877,0
Bw4s8K1HQ0K,2019-04-30 16:13:20,225329,2575,0
Bw3f0gCHTF6,2019-04-30 05:02:35,446746,4135,0
Bw3WjJHHJRN,2019-04-30 03:43:10,216646,1223,0
Bw0e98sneNF,2019-04-29 00:54:16,464549,3837,0
Bw0EGdynw8v,2019-04-28 20:59:30,705012,4440,0
BwxmkaWHFIb,2019-04-27 22:02:58,418200,2253,0
BwxJfnIn3V8,2019-04-27 17:53:57,150530,1437,0
Bwv5_zPn1dD,2019-04-27 06:14:15,215214,1128,0
BwurglpnIXl,2019-04-26 18:48:25,255462,1603,0
BwqIhycHjNS,2019-04-25 00:25:47,2029974,15610,0
BwnCWZ2nr6f,2019-04-23 19:34:05,329147,2615,0
BwkehWzn96h,2019-04-22 19:52:13,302618,2422,0
BwiinzrH1rr,2019-04-22 01:39:52,462642,2849,0
BwiawI_H08s,2019-04-22 00:31:06,1560122,10170,0
BwiUWnmHSGI,2019-04-21 23:35:12,257980,1222,0
BwiDuTjna6Q,2019-04-21 21:09:53,469290,3392,0
Bwck_cunyFy,2019-04-19 18:05:08,2631706,37149,0
BwbFZkanjYX,2019-04-19 04:10:21,635236,14394,0
BwavN6knaqe,2019-04-19 00:58:27,285941,2173,0
BwYBACWn_no,2019-04-17 23:33:41,444720,2349,0
BwVqrryHEb3,2019-04-17 01:40:11,305127,3869,0
BwVa7quH5lI,2019-04-16 23:23:17,164761,704,0
BwTFPRRHeqi,2019-04-16 01:34:31,1383575,13566,0
BwSlyLMnkSf,2019-04-15 20:59:39,473179,2610,0
BwRRHmQntQH,2019-04-15 08:39:50,1098762,5913,6
BwRIWB-H2hj,2019-04-15 07:23:10,136262,659,0
BwQVsnenHiw,2019-04-15 00:00:36,1222536,9344,0
BwQBOJvhMCu,2019-04-14 21:02:27,135573,764,0
BwN9xjRn593,2019-04-14 01:53:05,1110630,8287,9
BwK-3ytnDdF,2019-04-12 22:04:57,317660,2000,0
BwIGyTOHbn0,2019-04-11 19:16:52,176717,2120,0
BwGycTEnnpp,2019-04-11 06:59:23,186013,972,0
BwGxkZ7nm1-,2019-04-11 06:51:45,388077,3500,0
BwDRpLwnynk,2019-04-09 22:15:03,159412,1007,0
BwA35njnrOZ,2019-04-08 23:52:19,117987,941,0
BwAko5OHZ-G,2019-04-08 21:05:00,144444,1090,0
BwAdLODHN-i,2019-04-08 19:58:06,505149,4055,0
BwAb_ybH9QK,2019-04-08 19:47:48,708171,5860,0
Bv-UZpLnq4Q,2019-04-08 00:03:00,119799,896,0
Bv-DuFdHdXN,2019-04-07 21:43:46,198392,768,0
Bv4mklynhCc,2019-04-05 18:46:17,874364,14803,0
Bv3FzvlHqwg,2019-04-05 04:41:34,136711,912,0
Bvx_WQlH_Ge,2019-04-03 05:08:06,281877,2490,0
Bvwt0cQHdb7,2019-04-02 17:15:41,243918,1589,1
Bvu5B3TnJU_,2019-04-02 00:15:19,268691,1767,0
BvujN45n-Hl,2019-04-01 21:05:08,133741,921,0
BvsqcpgnrVw,2019-04-01 03:29:16,337742,3202,0
BvsnF_HnDAI,2019-04-01 03:01:33,130488,759,0
BvsSGnFnsHI,2019-03-31 23:56:32,394725,2247,0
Bvr-uXZHRRU,2019-03-31 21:10:02,167923,1095,0
BvfiGxEnIK2,2019-03-27 01:06:15,179901,1934,0
Bvc3PqAFACS,2019-03-26 00:13:33,187838,2157,0
BvchpohBBNf,2019-03-25 21:04:59,87149,822,0
BvaKA-9HOgJ,2019-03-24 23:00:14,498322,6551,0
BvYYK-nnMH-,2019-03-24 06:24:45,480664,4418,0
BvUgRHwHm9B,2019-03-22 18:19:07,274383,2598,0
BvS-elYnhLP,2019-03-22 04:04:02,307400,2107,0
BvNE83hHNU9,2019-03-19 21:05:10,198892,1904,0
BvLZUaBHp8D,2019-03-19 05:25:38,113133,863,0
BvK0QZZH8xk,2019-03-19 00:01:08,184468,1429,0
BvKocS5H8tK,2019-03-18 22:18:59,119975,907,0
BvKIk82nYgw,2019-03-18 17:39:07,191062,1765,0
BvIOt-qHy7y,2019-03-17 23:59:13,203007,1638,0
BvH9psdHHRb,2019-03-17 21:27:18,135148,1106,0
BvA1437n0oI,2019-03-15 03:02:39,613290,4092,0
Bu_s50wnTBW,2019-03-14 16:24:54,153020,1503,0
Bu-No-anQfy,2019-03-14 02:32:29,163702,1654,0
Bu7B6BwgSUG,2019-03-12 20:52:14,189177,1222,0
Bu2TP0ln3JK,2019-03-11 00:48:53,508938,4405,0
Bu15XHdH4vW,2019-03-10 21:02:03,231147,2176,0
BuwtKSInXLI,2019-03-08 20:38:32,148268,1372,0
BuuRhVFnJF9,2019-03-07 21:58:32,583082,5499,4
ButbdxNnAl3,2019-03-07 14:06:59,211176,1808,0
BurtGMqncXg,2019-03-06 22:05:35,234579,2389,0
BurfSQ2H8Qw,2019-03-06 20:02:12,185287,1595,0
BupKtEYnJcG,2019-03-05 22:23:12,117114,1244,0
BuopHmcneAs,2019-03-05 17:29:18,141300,1328,0
BukSdgqHbxl,2019-03-04 00:56:06,140404,1341,0
BukAnKPHUN4,2019-03-03 22:18:46,312967,2498,0
BuXff_GHsiF,2019-02-27 01:38:09,279355,2117,0
BuVJstNn5b-,2019-02-26 03:49:10,555141,5324,0
BuS719enNxy,2019-02-25 07:09:37,344939,1552,0
BuFMQyeH__W,2019-02-19 23:03:44,304995,2577,0
BuEzbCgnVYE,2019-02-19 19:26:40,777674,2895,0
BuCazGxH95o,2019-02-18 21:13:02,223954,2507,0
BuAgXn6HsfJ,2019-02-18 03:23:13,517477,2479,0
Bt5gRBDHNZl,2019-02-15 10:07:38,2128189,23585,62
Bt4tGRGHJrS,2019-02-15 02:40:31,321637,2286,0
Bt3QCiynLnl,2019-02-14 13:08:31,352491,6686,0
Bt3IcUDnKPT,2019-02-14 12:00:59,389106,4256,0
Bt2DxJMnE7e,2019-02-14 02:02:25,387419,7205,0
Bt1-AiZHWcR,2019-02-14 01:11:55,143608,3421,0
BtzizvuHUCA,2019-02-13 02:35:10,94075,1720,0
Bty85isn_RE,2019-02-12 21:03:09,467781,4296,0
BtvUc-fnBKq,2019-02-11 11:12:00,1150405,13636,6
Btutet2H5Ig,2019-02-11 05:31:27,846041,10124,3
BtuGWESnIPp,2019-02-10 23:49:29,498916,2010,0
Btrvm84ngDn,2019-02-10 01:52:20,425554,2641,0
BtrugGYnyW0,2019-02-10 01:42:40,435576,3405,0
Btnxsq0n3zh,2019-02-08 12:53:38,547278,7245,1
BtmV8SfHfnm,2019-02-07 23:31:51,470196,3410,0
Btg0veEHkCj,2019-02-05 20:05:33,354787,3593,0
BtgrGaLHcWE,2019-02-05 18:41:18,276905,4779,0
BtU3JoonVx8,2019-02-01 04:35:42,963162,27571,0
BtQQmh3n6jW,2019-01-30 09:41:54,545245,5220,0
BtQGpupn1jE,2019-01-30 08:14:57,1055465,8670,0
BtPDL6_HXHN,2019-01-29 22:25:26,140760,1441,0
Bs1Lcbwnl9B,2019-01-19 21:17:20,363453,2522,0
BsqfIkeng5w,2019-01-15 17:37:44,142893,2085,0
BskT6ZdHyGe,2019-01-13 08:04:15,1193495,7638,6
BsdzQBcHxc6,2019-01-10 19:23:24,278728,2889,0
BsFGnBBn148,2019-01-01 05:11:33,501890,5501,0
Br5hLDFn0xF,2018-12-27 17:12:46,482724,4426,0
BrycEBaH86Y,2018-12-24 23:13:26,440861,3366,3
Brv68Ttnkct,2018-12-23 23:46:58,254804,3203,0
Brts7HsnIJi,2018-12-23 03:04:34,836515,6365,0
BrtH-JhnVu9,2018-12-22 21:42:05,224979,2068,0
Brq339tHz0o,2018-12-22 00:43:18,175190,1121,0
Brpoegvnj-8,2018-12-21 13:08:45,222112,1925,0
Bri0RkBHXuH,2018-12-18 21:37:09,560015,4135,0
BreziJkHXqM,2018-12-17 08:13:43,592821,4671,0
BrYMV-RHZ-q,2018-12-14 18:38:35,251267,2221,0
BrVwiA_HpFG,2018-12-13 19:55:17,238522,2011,0
BrTPusFnSgm,2018-12-12 20:31:52,136213,1520,0
BrN7pAwnnXG,2018-12-10 18:58:00,200535,2379,0
BrKFGXanV5R,2018-12-09 07:04:40,272376,2697,0
BrD5MJhnAuA,2018-12-06 21:24:46,233652,2428,0
BrA-Crwn5zr,2018-12-05 18:08:44,185600,2837,0
Bq8UQmpntvk,2018-12-03 22:47:09,188535,2013,0
Bq24ijGn993,2018-12-01 20:07:50,145207,1664,0
Bq0rgdwntuj,2018-11-30 23:35:29,102878,1428,0
Bq0OXGbH9_3,2018-11-30 19:21:16,142285,1785,0
BqxxJA2nqoj,2018-11-29 20:26:59,115273,1228,0
BqvHlxqHulC,2018-11-28 19:48:48,108290,1867,0
BqtAJkUHH9q,2018-11-28 00:01:56,842794,6520,0
BqpXAUTHYaQ,2018-11-26 14:05:05,341393,5407,0
BqgBcminzFl,2018-11-22 23:03:08,380263,2832,0
BqbC0vFH44u,2018-11-21 00:39:43,222552,1538,0
BqaTjoTny88,2018-11-20 17:46:20,237730,2529,1
BqQtfu-n3Oo,2018-11-17 00:20:12,266828,2123,0
BqMGK4_n-jC,2018-11-15 05:21:12,285799,5816,0
BqL9gXdHL9F,2018-11-15 04:04:09,291888,3599,0
BqK9aHXnysI,2018-11-14 18:43:48,195229,1604,0
BqJNNJNHbXj,2018-11-14 02:23:21,741655,6304,0
Bp25J-GnjYK,2018-11-06 23:41:50,920081,7618,1
Bp22ks2HzIj,2018-11-06 23:21:04,260189,4759,0
Bpzm2k1nfkW,2018-11-05 17:07:57,87639,1083,0
BptU6oOHZU8,2018-11-03 06:34:33,205418,1982,0
Bpr7XoBHuDp,2018-11-02 17:29:31,203852,1967,0
BporcpEHYZ6,2018-11-01 11:12:41,205646,2713,0
BplD_Sen9dp,2018-10-31 01:32:26,214032,1565,0
BpXWt2hnEFB,2018-10-25 17:46:16,271335,6162,0
BpV0Cain35v,2018-10-25 03:22:10,1178120,15673,0
BpI25N2Hcgb,2018-10-20 02:37:00,770418,6688,0
Bo7eUS7n5Px,2018-10-14 21:52:07,959246,7165,2
Bo1Pvivnp-g,2018-10-12 11:49:19,761625,4612,0
Bo1MXVqHYI3,2018-10-12 11:19:48,1225747,12635,0
Bo1LuyKHzez,2018-10-12 11:14:16,896345,6590,0
Boxg7IRHyfH,2018-10-11 01:02:29,382750,3193,0
BouZiY_HwWR,2018-10-09 20:00:13,147619,1528,0
Bos_WHLHAcB,2018-10-09 06:52:07,463091,5073,0
Bore-OyHbrT,2018-10-08 16:50:00,311731,2556,0
BopwHDsHnw-,2018-10-08 00:41:16,1246304,12445,0
BoiNAXxnRQq,2018-10-05 02:19:50,620466,4356,0
Bog_i-UHc6l,2018-10-04 15:09:11,158861,1976,0
BoTXvRYnPT5,2018-09-29 08:05:01,1256301,11039,0
BoTW-yUnjM8,2018-09-29 07:58:24,369973,2906,0
BoH4DtrngAK,2018-09-24 20:56:32,306757,3903,1
BoCLz8OH_yv,2018-09-22 15:54:19,277075,2180,0
Bn2DnEBlpz9,2018-09-17 22:51:09,414936,3464,0
Bn2C675FVYS,2018-09-17 22:45:08,300075,2125,0
Bn2CqXGlef-,2018-09-17 22:42:52,494250,3439,0
Bn2CIMvlVFA,2018-09-17 22:38:12,375753,2917,0
Bn2B5zDnsYF,2018-09-17 22:36:14,297583,2194,0
BnzW1FPnq1t,2018-09-16 21:41:22,433288,3004,0
Bnxe_w8FyF6,2018-09-16 04:14:15,720013,4747,0
Bnvadn1lsEX,2018-09-15 09:01:08,285262,1985,0
BnnKIGlF6ir,2018-09-12 03:59:29,668605,7064,1
BnFxmhuFYfC,2018-08-30 04:50:15,1180485,12775,0
BnEepNnlVnl,2018-08-29 16:45:21,493507,3949,0
BnC4aDSloHW,2018-08-29 01:51:59,165679,1201,0
BnBvy36lPmr,2018-08-28 15:17:30,200493,1378,0
Bm_qRKdlmlJ,2018-08-27 19:54:01,282485,7918,0
Bm3jCkNlGoA,2018-08-24 16:13:38,315171,2318,0
BmtbGWpFKU2,2018-08-20 17:51:51,315027,2490,0
BmtAayPlPks,2018-08-20 13:58:42,390870,2906,0
BmoDCZWlB6E,2018-08-18 15:45:23,568611,4307,0
Bmndso4FgkO,2018-08-18 10:19:06,720644,6831,0
BmhiVDmFY1F,2018-08-16 03:04:08,245139,4486,0
BmfjxG_Fl6v,2018-08-15 08:39:06,104932,1227,0
Bme-1XMFaiA,2018-08-15 03:15:29,297507,2280,0
BmbUFmslZqJ,2018-08-13 17:04:15,174579,1192,0
BmYVdRHlaHa,2018-08-12 13:18:29,759806,6686,0
BmSE0wsFS66,2018-08-10 02:57:42,507762,4369,0
BmMSb6Pl1NB,2018-08-07 21:01:12,307092,3024,0
BmKRODoF8yP,2018-08-07 02:12:06,186394,1656,0
BmJMTJUl_vN,2018-08-06 16:09:52,194742,2487,0
BmGpSm8F7bF,2018-08-05 16:25:28,705778,5871,2
BmD6LBaFDff,2018-08-04 14:55:16,415360,3933,0
Bl9ijoqFCO0,2018-08-02 03:33:28,836138,22066,2
Bl2akBIlCRi,2018-07-30 09:08:56,1018754,12354,0
BlyIc55F673,2018-07-28 17:13:42,934069,6865,0
Blw19gpBfAo,2018-07-28 05:14:17,285339,3064,0
Blu9JGOF3OJ,2018-07-27 11:37:10,914607,6830,0
BltsAtvlJND,2018-07-26 23:48:14,608519,7672,0
BlmospzFU6l,2018-07-24 06:04:35,650699,8368,0
Blk_hqbF59U,2018-07-23 14:45:35,484998,3907,0
BlbdKcQlK9n,2018-07-19 21:52:09,909199,7799,0
BkaEwkZFsjW,2018-06-24 12:30:10,301388,5340,0
BkQsYY_lVde,2018-06-20 21:03:05,220173,2602,0
BjyjV6KFfN_,2018-06-09 04:05:54,432029,6529,0
BjoJYamF-2Q,2018-06-05 03:06:38,237134,2728,0
BjfTOoBF1MU,2018-06-01 16:41:13,254839,2405,0
BjcjBselkOf,2018-05-31 14:59:50,954250,10134,0
BjLZbpeFwCM,2018-05-24 23:08:55,1090081,14231,2
BjGBalyF_0N,2018-05-22 21:02:51,216395,1969,0
BjF8zdfFIay,2018-05-22 20:22:33,932649,8031,0
BjDwREnFnXY,2018-05-21 23:54:31,665058,4039,0
Bi-8bmXlKef,2018-05-20 03:04:37,452664,3377,0
Bi7_G7KF7Pd,2018-05-18 23:30:17,316699,3481,0
Bi5YrHxFv2Q,2018-05-17 23:16:13,263374,4545,0
Bi1EUHKlY7s,2018-05-16 07:01:31,154524,1258,0
Bi00ByCFQB2,2018-05-16 04:38:47,738018,5967,0
Bi0WxHSF5uv,2018-05-16 00:23:06,161319,991,0
BivPvXFl5ew,2018-05-14 00:45:29,677810,2941,0
BivCF5tl-vj,2018-05-13 22:52:03,220057,2156,0
BisvvRXlg1t,2018-05-13 01:27:23,363122,2863,0
BipmYjHlv7P,2018-05-11 20:07:54,331342,2767,0
BinaPqSlSO5,2018-05-10 23:43:21,879632,5590,0
Bii6SGmlpRp,2018-05-09 05:51:51,756352,8239,0
BiiM5CfFXGP,2018-05-08 23:10:28,184731,1811,0
BiiEzDrFkil,2018-05-08 21:59:45,1430444,11830,0
BifVi2CFl9l,2018-05-07 20:28:22,742576,5764,0
BiXXognlA3t,2018-05-04 18:14:12,265891,2487,0
BiVWhPwhEsJ,2018-05-03 23:29:47,406153,8345,0
BiNr026looE,2018-04-30 23:58:19,480189,6164,0
BiNdG7NFSpb,2018-04-30 21:48:07,1315264,8858,0
BiLhnM_lLbG,2018-04-30 03:49:00,1258757,6402,0
BiLEfzalyhm,2018-04-29 23:34:58,694308,4576,0
BiJPmVNlGrt,2018-04-29 06:33:07,1975736,10860,10
BiH7j0QliKl,2018-04-28 18:20:20,139656,1321,6
BiFGGfElg7t,2018-04-27 15:53:10,170904,1416,0
Bh8YNfIFxKK,2018-04-24 06:38:14,325660,2333,0
Bh5b4fhlTf0,2018-04-23 03:14:32,203513,2239,0
Bh5Kva2FMig,2018-04-23 00:42:55,156249,1389,0
Bh5FfDglyUj,2018-04-22 23:56:54,325612,2413,0
BhpnlAFFKD0,2018-04-16 23:47:43,320977,5791,0
BhnBdTfFiDx,2018-04-15 23:37:35,228605,2142,0
BhlMMoXF9QK,2018-04-15 06:30:44,1514605,13679,2
BhetsovFpdc,2018-04-12 18:08:47,397616,4719,0
BheOtaolF5u,2018-04-12 13:39:07,166289,1710,0
BhX1CydFxUL,2018-04-10 01:58:59,289505,3155,0
BhW-bI8lD6H,2018-04-09 18:01:45,129389,1472,0
BhVW1kQFrRf,2018-04-09 02:56:27,334374,4462,0
BhPXLj0F1c4,2018-04-06 19:03:25,327077,2363,0
BhCuEL9lRQt,2018-04-01 21:13:36,298533,4711,0
BhBJCOMlD64,2018-04-01 06:30:26,1047704,9119,0
Bg9Q8kiFxZk,2018-03-30 18:22:37,307490,1928,0
Bg4v--tFOso,2018-03-29 00:19:19,220459,1870,0
Bgzkh82lzXu,2018-03-27 00:01:20,215049,2289,0
BgyuB46FQOr,2018-03-26 16:05:37,109200,1871,0
BgwuGNllspV,2018-03-25 21:27:12,563749,6823,0
Bgufzgsl1bm,2018-03-25 00:43:50,846400,3602,0
BgrNfBwFV5k,2018-03-23 18:06:02,251729,2023,0
BgoYUQ-FwzD,2018-03-22 15:42:58,658768,3603,0
BgoGkTiFFiL,2018-03-22 13:07:52,160106,1600,0
BgnJ46olhIc,2018-03-22 04:17:39,1297855,13731,0
Bgj5BallIGK,2018-03-20 21:53:01,273545,3342,0
Bgja9bJFpq8,2018-03-20 17:30:34,128275,876,0
Bge0sieFkVS,2018-03-18 22:40:08,326292,4100,0
BgeUW8CFm-n,2018-03-18 17:55:58,154845,1255,0
BgcppACli4Z,2018-03-18 02:23:54,860536,17327,0
BgWnv9fl0E-,2018-03-15 18:11:29,333722,8200,0
BgSow94lldX,2018-03-14 05:03:24,149751,2963,0
BgRInQsl2nG,2018-03-13 15:06:18,116417,1887,0
BgPC7wRFh-W,2018-03-12 19:35:06,231398,2665,0
BgPCxp1lifO,2018-03-12 19:33:43,1336605,13383,0
BgMO578lUDo,2018-03-11 17:25:36,232767,3842,0
BgKN17IlP-_,2018-03-10 22:36:36,326986,6940,0
BgHcs8zFGvI,2018-03-09 20:57:58,189160,2296,0
BgEmC6TFtXU,2018-03-08 18:22:47,209213,3430,0
BgEgOhwFtqT,2018-03-08 17:19:48,119089,964,0
BgC7TtilrR9,2018-03-08 02:38:27,257420,2576,0
BgBDVu9lHRA,2018-03-07 09:10:29,175823,2216,0
BgAc7dDlfGN,2018-03-07 03:35:03,102911,996,0
Bf_AmmQl7CK,2018-03-06 14:07:14,112927,1548,0
Bf99ASSl5yJ,2018-03-06 04:16:45,175348,1439,0
Bf2N3eClqJg,2018-03-03 04:09:37,311029,2805,0
Bf2NyxAl2i6,2018-03-03 04:08:59,287834,1035,0
Bf2NvI3F4TE,2018-03-03 04:08:29,442458,1460,0
Bf1YFvTlxbl,2018-03-02 20:24:01,137755,785,0
BfzNMSzFcC6,2018-03-02 00:06:35,140014,838,0
BfxMwyWl0TJ,2018-03-01 05:23:46,236870,2869,0
BfscJ5pFcRH,2018-02-27 09:02:39,163931,7256,1
BfrKljwFqcr,2018-02-26 21:12:36,151423,4290,0
BfNEHiPlaFq,2018-02-15 04:39:51,479430,11304,0
BfH_3kLF_m_,2018-02-13 05:23:17,148767,2982,0
BfFKLwnlfiS,2018-02-12 02:54:39,545274,3763,0
Be3-eHdFyHL,2018-02-07 00:02:46,204052,4304,0
Be3bHWtFQZP,2018-02-06 18:53:14,484460,4044,0
Be3aHbyl_eY,2018-02-06 18:44:30,698439,4202,0
Be3ZYvRFM25,2018-02-06 18:38:08,557945,4012,0
Be3YzXAFLfR,2018-02-06 18:33:02,300910,2103,0
Be3YZYFlhlR,2018-02-06 18:29:29,337709,1948,0
Be3X_xLFo2r,2018-02-06 18:25:59,747457,6033,0
BeyyF34F0wO,2018-02-04 23:37:48,910708,10147,0
BexFc9EFLhI,2018-02-04 07:51:00,273824,3478,0
BerrpBzFLWq,2018-02-02 05:26:45,260669,2131,0
Beo6NM3FcNy,2018-02-01 03:36:18,733949,7186,0
BeblCXzF7Hf,2018-01-26 23:21:12,210329,1939,0
BeZvrmlF4Ux,2018-01-26 06:15:44,140994,1030,0
BeXchJzFkhJ,2018-01-25 08:49:48,206304,2993,1
BeV8mCqFvFi,2018-01-24 18:51:36,238563,1316,0
BeV8fNUF89V,2018-01-24 18:50:40,148611,609,0
BeV8a_hlOYQ,2018-01-24 18:50:06,222917,880,0
BeV8Wf8F8YW,2018-01-24 18:49:29,211784,789,0
BeV8PO3FvJx,2018-01-24 18:48:29,227740,842,0
BeV8JNUlFSZ,2018-01-24 18:47:40,209198,854,0
BeV8DRLl1Gd,2018-01-24 18:46:51,258519,1204,0
BeUwadXlgM2,2018-01-24 07:47:34,127538,1515,0
BeT_Wq-Fd6x,2018-01-24 00:40:16,186324,1809,0
BeSR7qQFmqs,2018-01-23 08:41:06,1011359,6239,0
BeMQLBKls9c,2018-01-21 00:30:16,911936,5553,0
BeGzcHIFSYe,2018-01-18 21:43:00,474150,6235,0
BeE_5Rml2rE,2018-01-18 04:53:21,682478,6184,0
BeDvXSvFsay,2018-01-17 17:09:40,208509,1702,0
BeBfSnjFGvB,2018-01-16 20:12:56,134019,1705,0
BeA12itlI6z,2018-01-16 14:09:54,313372,4056,0
Bd6_lxBl6R9,2018-01-14 07:38:17,847509,8318,0
Bd6TlmMl9iQ,2018-01-14 01:15:38,213072,3029,0
BdTWjLWFZHT,2017-12-29 22:09:17,1055636,11723,0
Bc-q5znlEKv,2017-12-21 21:23:05,1342197,14568,0
Bc785USlFcg,2017-12-20 20:04:22,262213,7333,0
Bc6JK-YlrFa,2017-12-20 03:14:45,189756,4155,2
Bc5spM7l_Ke,2017-12-19 23:02:06,543660,6672,1
Bc5l6Pdl4KN,2017-12-19 22:03:15,428906,4419,1
Bc5fP_KleiK,2017-12-19 21:05:03,388630,4015,1
Bc5X7cqll3V,2017-12-19 20:01:05,661969,7329,1
Bc5Pi67l-oI,2017-12-19 18:47:50,789709,4140,0
Bc39rVZFSOw,2017-12-19 06:52:27,694204,4808,0
Bc2Q7gkF7xg,2017-12-18 15:03:12,140849,3467,0
Bc18TDpl-Mn,2017-12-18 12:02:44,188795,4129,0
Bcya2XpFBwj,2017-12-17 03:12:59,131550,3451,0
BcvgkuuFYib,2017-12-16 00:05:37,152998,1735,0
BcpnCzxFYNx,2017-12-13 17:07:15,178747,8492,0
BcSyPoSFCZS,2017-12-04 20:22:02,299682,5980,0
BcIZJ2iFpFi,2017-11-30 19:29:00,233965,2595,0
BcGBo6TFhHV,2017-11-29 21:25:03,196717,1799,0
BcEoRbzlzoV,2017-11-29 08:24:09,244403,1800,2
BcBZHzVlHnD,2017-11-28 02:14:54,252924,6462,0
BcAYUuoFq_k,2017-11-27 16:51:13,143547,1541,0
Bb46TdKF3ID,2017-11-24 19:11:07,244870,9831,0
BbzbWCylFZJ,2017-11-22 16:04:06,411245,3062,0
BbuwouhFTLu,2017-11-20 20:33:57,346526,2861,0
Bbs4PIKlkKg,2017-11-20 03:01:52,114418,936,0
BbltHuRldRg,2017-11-17 08:10:03,624721,4757,0
BbfuLrKlEHz,2017-11-15 00:23:53,149049,1917,0
BbewmljFc5M,2017-11-14 15:25:48,796796,5052,0
BbdNxuzlx3j,2017-11-14 01:02:15,325069,3495,0
BbLCCw3llDW,2017-11-06 23:33:23,191582,3745,0
BbKFri9l69-,2017-11-06 14:45:56,418193,2763,0
Ba4YTALl9_e,2017-10-30 17:42:16,145342,3320,0
Ba4TrHhFq3S,2017-10-30 17:01:52,412740,4298,0
BaxQEqflsJk,2017-10-27 23:15:44,300585,2728,0
BarI8-_F_Lq,2017-10-25 14:18:04,225525,10995,0
BamlHIGFavt,2017-10-23 19:47:55,168954,4339,0
BaXEbXNloUC,2017-10-17 19:13:43,509310,5499,0
BaUlj0BFrL1,2017-10-16 20:05:30,174705,1853,0
BaR5O3MF8Zm,2017-10-15 18:59:41,457145,2743,0
BaMxXHQlWiB,2017-10-13 19:14:42,188383,1870,0
BaH6u-WFTMI,2017-10-11 22:00:24,964909,5786,0
BaH52zuF5hV,2017-10-11 21:52:44,225007,1639,0
BaEtB-plcrw,2017-10-10 16:02:56,145412,1326,0
BaAznoalfn8,2017-10-09 03:43:33,658160,4704,0
BZ9OXMrFLGh,2017-10-07 18:20:16,386935,3234,0
BZ9NfytFuVX,2017-10-07 18:12:42,1050488,6000,0
BZ4DeiGlaqg,2017-10-05 18:08:57,205310,1867,0
BZwx8oVle7s,2017-10-02 22:21:05,168061,1882,0
BZuNcVKFsMD,2017-10-01 22:23:38,289468,2985,0
BZpwuJ8l4IB,2017-09-30 04:55:42,810779,4983,0
BZj-5meF9tw,2017-09-27 23:04:09,219474,2008,0
BZSi4cFlPD4,2017-09-21 04:32:14,417284,4563,0
BZShy8cF15J,2017-09-21 04:22:45,305704,1554,0
BZSg3FhF2Zd,2017-09-21 04:14:34,400815,1684,0
BZSgUwZlYSl,2017-09-21 04:09:53,292375,1102,0
BZSdwvVFA1l,2017-09-21 03:47:29,398666,1542,0
BZScnxxl8Q3,2017-09-21 03:37:32,607313,3692,0
BZSa38tlIhT,2017-09-21 03:22:15,312362,1408,0
BZSaNaelAUP,2017-09-21 03:16:27,266538,1685,0
BZSZkjMFizZ,2017-09-21 03:10:52,381799,1081,0
BZSYsTEFlns,2017-09-21 03:03:11,214414,1076,0
BZSX-gNlMSZ,2017-09-21 02:56:56,757688,3554,0
BZSXMa4lkif,2017-09-21 02:50:06,302907,1830,0
BZPW6AtFntQ,2017-09-19 22:49:52,532485,3968,0
BZM5S5ZlTS-,2017-09-18 23:52:38,222747,3597,0
BZKtsIlF0Ge,2017-09-18 03:32:45,140542,1657,0
BZHUNSIlGXt,2017-09-16 19:52:21,212823,2628,0
BZFNYAKlPV9,2017-09-16 00:14:10,185522,2084,0
BZC0rRzFpdR,2017-09-15 01:59:52,194669,2788,0
BZAGz_IDCXj,2017-09-14 00:40:37,184856,2253,0
